text,claim_EN,label,vaccine_type,is_covid,source,url
"Вакцин нь Омикрон хувилбараар хүндээр өвчлөх, эмнэлэгт хэвтэх, нас барахаас үр дүнтэй хамгаалдгийг судалгаанууд харуулж байна.","Studies show the vaccine effectively protects against severe illness, hospitalisation and death from the Omicron variant",0,COVID,1,FactCheck.mn,https://factcheck.mn/post/5379
"АНУ-ын CDC 5-11 насны хүүхдэд коронавирусийн эсрэг вакцин аюулгүй, үр дүнтэй тул хийлгэхийг зөвлөсөн.",The US CDC recommended the coronavirus vaccine for 5-11 year olds as safe and effective,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/5250
ДЭМБ вакцинуудад яаралтай горимоор зөвшөөрөл олгохдоо олон арван мянган хүнд хийсэн хэд хэдэн үе шаттай клиник туршилтад тулгуурладаг.,"When granting emergency authorisation to vaccines, the WHO relies on multi-stage clinical trials conducted on tens of thousands of people",0,COVID,1,FactCheck.mn,https://factcheck.mn/post/4839
Клиник туршилтуудаар КОВИД-19-ийн вакцинууд аюулгүй бөгөөд өвчний хүндрэлээс урьдчилан сэргийлдэг болох нь нотлогдсон.,Clinical trials have proven COVID-19 vaccines are safe and prevent severe illness,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/4839
Pfizer-BioNTech болон Moderna вакцинууд нь дархлааны хариу урвал үүсгэдэг S уургийг хэрхэн үйлдвэрлэхийг биед заадаг mRNA технологид суурилдаг.,Pfizer-BioNTech and Moderna vaccines are based on mRNA technology that instructs the body how to produce the S protein that triggers an immune response,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/4839
Вакцины найрлагад хүнцэл ордог гэсэн албан ёсны мэдээлэл байхгүй.,There is no official information that the vaccine contains arsenic,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/4773
"Хүүхдийн хөгжлийн гаж нөлөөтэй холбоотойгоор КОВИД-19-ийн эсрэг вакциныг санал болгохоо больж, зогсоосон тухай баттай нотолгоо байхгүй.",There is no solid evidence that the COVID-19 vaccine has been withdrawn or stopped being recommended due to child developmental side effects,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/6124
"АНУ-ын Хүнс, эмийн зохицуулах байгууллага (FDA) COVID-19 вакцинд скополамин ашигладаггүйг үгүйсгэн мэдэгдсэн.",The US FDA denied that scopolamine is used in the COVID-19 vaccine,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/6098
Вакцин хийлгэсэн эх хүүхдээ хөхөөр хооллосноор өвчлөл үүсгэдэг гэх шинжлэх ухааны үндэслэл байхгүй.,There is no scientific basis that a vaccinated mother breastfeeding her child causes illness,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/5808
ХДХВ/ДОХ өвчин вирусээр үүсгэгддэг ч коронавирусээс огт өөр өвчин болохыг эрдэмтэд тайлбарладаг.,"Scientists explain that although HIV/AIDS is caused by a virus, it is a completely different disease from coronavirus",0,COVID,1,FactCheck.mn,https://factcheck.mn/post/5408
КОВИД-19-ийн вакцин дэлхийн 19.8 сая хүнийг үхэхээс сэргийлснийг The Lancet сэтгүүлд хэвлэгдсэн судалгаа харуулсан.,A study published in The Lancet showed the COVID-19 vaccine prevented 19.8 million deaths worldwide,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/8923
"Эм, эрүүл мэндийн бүтээгдэхүүний зохицуулах агентлаг “КОВИД-19-ийн вакцин нь нөхөн үржихүй болон таны хүүхэд төрүүлэх чадварт нөлөөлнө гэсэн нотлох баримт байхгүй” хэмээн мөн хэлсэн байна.",The Medicines and Healthcare products Regulatory Agency also said there is no evidence that the COVID-19 vaccine affects fertility or your ability to have children,0,COVID,1,FactCheck.mn,https://factcheck.mn/post/6285
Канадад нас барсан 80 эмчийн үхлийн шалтгаан КОВИД-19-ийн вакцинтай холбоогүй болохыг Global News-ийн эрэн сурвалжлага тогтоосон.,A Global News investigation established that the deaths of 80 doctors in Canada were not linked to the COVID-19 vaccine,0,COVID,1,MFCC,https://mfcc.mn/factcheck-1668/
"Ковид-19-ийн эсрэг вакцинуудын эерэг үр дүн, ашиг тус нь эрсдэлт нөхцөлүүдээсээ хамаагүй илүү гэдгийг судалгаанд онцолсон.",Studies emphasise that the positive results and benefits of COVID-19 vaccines far outweigh their risks,0,COVID,1,MFCC,https://mfcc.mn/factcheck-1365/
"Ковидын вакцины аюулгүй байдлыг холбогдох байгууллагууд баталгаажуулсан бөгөөд вакцин төрөлтөд сөргөөр нөлөөлдөг гэсэн нотолгоо байхгүй, жирэмслэлт, урагт аюулгүй болохыг судалгаагаар харуулсан.","Relevant organisations have confirmed the safety of the COVID vaccine, there is no evidence it harms fertility, and studies show it is safe in pregnancy and for the foetus",0,COVID,1,MFCC,https://mfcc.mn/factcheck-1232/
"ДЭМБ болон нэр хүндтэй судалгааны сэтгүүлүүдэд «mRNA вакцин таван цул эрхтэнд наалдаж, эд эсийг шимэн сорж, дархлааг унагадаг» гэсэн судалгаа байхгүй.","There is no study in the WHO or reputable research journals saying 'mRNA vaccines stick to five solid organs, drain tissue and collapse immunity'",0,COVID,1,MFCC,https://mfcc.mn/factcheck-80/
Европын Эмийн Агентлаг вакцинаас шалтгаалж цус бүлэгнэдэг гэх тодорхой нотлогдсон таамаг байхгүй гэж мэдэгдсэн.,The European Medicines Agency stated there is no clearly proven hypothesis that the vaccine causes blood clots,0,COVID,1,MFCC,https://mfcc.mn/factcheck-57/
Вакцины РНХ нь эсэд ковидын эсрэг дархлаа бий болгох уураг үүсгэхэд тусалдаг бөгөөд дараа нь хүний бие өөрөө тэр РНХ-г устгадаг.,"The vaccine's RNA helps cells produce a protein that builds immunity against COVID, and then the body itself destroys that RNA",0,COVID,1,MFCC,https://mfcc.mn/factcheck-52/
"КОВИД-19-ийн эсрэг вакцины чанар, аюулгүй байдал болон дархлаажуулалтын явцад тогтмол хяналт тавьж ажилладаг.",The quality and safety of the COVID-19 vaccine are continuously monitored throughout the immunisation process.,0,COVID,1,Ministry of Health (ЭМЯ),https://www.moh.gov.mn/news/4968
"ХПВ-ийн вакциныг дэлхийн 147 улс дархлаажуулалтын хөтөлбөртөө оруулсан ба АНУ, Австрали, Канад, Европын олон орон багтаж буй.","The HPV vaccine has been included in the immunisation programmes of 147 countries, including the USA, Australia, Canada and many European countries.",0,HPV,0,FactCheck.mn,https://factcheck.mn/post/9007
Монгол Улсад 2012 онд ХПВ-ийн эсрэг вакцин хийсний үр дүн 90%-100% байна.,"In Mongolia, the 2012 HPV vaccination had an effectiveness of 90-100%.",0,HPV,0,FactCheck.mn,https://factcheck.mn/post/9007
"ХПВ-ийн халдварын эсрэг вакцинжуулалтын хөтөлбөрүүд нь дархлаажуулж буй нас, хэрэгжилт зэрэг хүчин зүйлээс хамаарч умайн хүзүүний хорт хавдрын түвшинг улс орнуудад 63-90%-иар бууруулж чаддаг болох нь нотлогдсон.",HPV vaccination programmes have been shown to reduce cervical cancer rates by 63-90% across countries.,0,HPV,0,FactCheck.mn,https://factcheck.mn/post/8786
"HPV-ийн эсрэг вакцин нь ХПВ-ийн 16, 18-р хэв шинжээр үүсгэгдэх хорт хавдраас бараг 100 хувь урьдчилан сэргийлдэг нь 15 жилийн судалгаагаар нотлогдсон.",The HPV vaccine has been shown by 15 years of research to prevent almost 100% of cancers caused by HPV types 16 and 18.,0,HPV,0,FactCheck.mn,https://factcheck.mn/post/8751
"9-11 насанд буюу бэлгийн амьдрал эхлээгүй байх үед уг вакциныг хийлгэхэд дархлаа хамгийн сайн тогтож, HPV вирусийн халдвараар үүсгэгддэг хожмын олон өвчлөлөөс үр дүнтэй сэргийлдэг нь нотлогдсон.","Immunity is strongest when the HPV vaccine is given at ages 9-11, before sexual activity begins, effectively preventing later HPV-related diseases.",0,HPV,0,FactCheck.mn,https://factcheck.mn/post/8751
ХПВ-ийн вакцин нь нөхөн үржихүйд нөлөөлдөг гэсэн нотолгоо байхгүй буюу шинжлэх ухааны үндэслэлгүй.,"There is no evidence, and no scientific basis, that the HPV vaccine affects fertility.",0,HPV,0,FactCheck.mn,https://factcheck.mn/post/8775
